City,Date,Temperature_Max,Temperature_Min,Apparent_Temperature_Max,Apparent_Temperature_Min,Precipitation,Rainfall,Weather_code,WindSpeed,WindGusts,WindDirection,PM2.5,PM10,NO2,SO2,CO,O3,AQI,Month,Season
Mumbai,15-01-2019,31.6,19,33.4,18.7,0,0,0,18.1,33.8,14,89.65,176.04,135.29,185.82,1.71,154.85,163,1,Winter
Mumbai,16-01-2019,30.5,17.6,33,18,0,0,0,15.6,30.2,349,89.65,176.04,135.29,185.82,1.71,154.85,163,1,Winter
Mumbai,17-01-2019,29.6,18.1,31.3,18.8,0,0,0,17.1,33.1,345,106.15,208.44,160.19,220.02,2.03,183.35,193,1,Winter
Mumbai,18-01-2019,29.3,16.6,30.7,16.8,0,0,3,15.3,29.5,348,113.85,223.56,171.81,235.98,2.17,196.65,207,1,Winter
Mumbai,19-01-2019,31.1,16.9,32.8,17.8,0,0,3,13.8,27.4,337,111.1,218.16,167.66,230.28,2.12,191.9,202,1,Winter
Mumbai,20-01-2019,31.1,17.7,33.3,18.7,0,0,0,14,28.4,345,138.05,271.08,208.33,286.14,2.64,238.45,251,1,Winter
Mumbai,21-01-2019,27.9,18.4,29.8,20.1,0,0,1,16.6,35.3,322,75.35,147.96,113.71,156.18,1.44,130.15,137,1,Winter
Mumbai,22-01-2019,26.5,19.7,28.5,21.8,0,0,1,11.9,28.8,320,59.4,116.64,89.64,123.12,1.13,102.6,108,1,Winter
Mumbai,23-01-2019,25.9,19.3,26.1,20.4,0.2,0.2,51,22.4,42.8,342,51.15,100.44,77.19,106.02,0.98,88.35,93,1,Winter
Mumbai,24-01-2019,26.5,17.3,26.7,17.5,0,0,0,22.9,45,343,73.7,144.72,111.22,152.76,1.41,127.3,134,1,Winter
Mumbai,25-01-2019,25.7,17.4,24.5,14.8,0,0,0,26.7,50.4,350,67.65,132.84,102.09,140.22,1.29,116.85,123,1,Winter
Mumbai,26-01-2019,27.3,16.9,26.5,13.8,0,0,3,27.4,50,351,63.25,124.2,95.45,131.1,1.21,109.25,115,1,Winter
Mumbai,27-01-2019,29,19.1,28.4,17,0,0,0,27.4,50,4,60.5,118.8,91.3,125.4,1.16,104.5,110,1,Winter
Mumbai,28-01-2019,28.5,18.5,28,15.4,0,0,0,22.5,43.2,10,60.5,118.8,91.3,125.4,1.16,104.5,110,1,Winter
Mumbai,29-01-2019,29.5,18.3,30.4,15.2,0,0,0,19.7,39.2,14,64.9,127.44,97.94,134.52,1.24,112.1,118,1,Winter
Mumbai,30-01-2019,29.9,15.9,30.7,14.6,0,0,0,14.7,29.2,359,85.8,168.48,129.48,177.84,1.64,148.2,156,1,Winter
Mumbai,31-01-2019,28.3,17.3,28.5,17.4,0,0,0,16.6,35.6,333,84.15,165.24,126.99,174.42,1.61,145.35,153,1,Winter
Mumbai,01-02-2019,28.4,17,29.3,18.1,0,0,2,17.3,36.4,336,84.15,165.24,126.99,174.42,1.61,145.35,153,2,Winter
Mumbai,02-02-2019,27.4,18.2,28.3,18.1,0,0,3,22,41.8,336,86.9,170.64,131.14,180.12,1.66,150.1,158,2,Winter
Mumbai,03-02-2019,28.9,17.9,31.3,18.3,0,0,3,15.6,32,338,112.2,220.32,169.32,232.56,2.14,193.8,204,2,Winter
Mumbai,04-02-2019,30.6,18.8,31.9,19.2,0,0,3,18.4,36.4,256,108.35,212.76,163.51,224.58,2.07,187.15,197,2,Winter
Mumbai,05-02-2019,29,19,32,21,0,0,3,18,37.1,321,87.45,171.72,131.97,181.26,1.67,151.05,159,2,Winter
Mumbai,06-02-2019,27,19.8,29.2,21.8,0,0,0,19.6,39.6,316,84.15,165.24,126.99,174.42,1.61,145.35,153,2,Winter
Mumbai,07-02-2019,25.1,19.3,25.1,19.9,0,0,0,22.1,43.9,333,49.5,97.2,74.7,102.6,0.95,85.5,90,2,Winter
Mumbai,08-02-2019,23.2,16.1,22.1,16.3,0,0,2,24.6,47.9,344,89.1,174.96,134.46,184.68,1.7,153.9,162,2,Winter
Mumbai,09-02-2019,27.6,15.2,26.6,12.8,0,0,0,23.2,44.3,357,87.45,171.72,131.97,181.26,1.67,151.05,159,2,Winter
Mumbai,10-02-2019,28.8,13.1,28.8,10.4,0,0,0,13.8,29.9,0,102.85,201.96,155.21,213.18,1.96,177.65,187,2,Winter
Mumbai,11-02-2019,30.9,15.4,31.9,14.9,0,0,0,15.1,28.8,340,123.75,243,186.75,256.5,2.36,213.75,225,2,Winter
Mumbai,12-02-2019,32.4,19.4,34.6,18.8,0,0,1,10.9,25.2,357,120.45,236.52,181.77,249.66,2.3,208.05,219,2,Winter
Mumbai,13-02-2019,29.3,22.1,31.1,22.4,0,0,1,21.5,41.8,333,96.25,189,145.25,199.5,1.84,166.25,175,2,Winter
Mumbai,14-02-2019,29,20.7,30.9,21.7,0,0,0,22.9,45,333,53.35,104.76,80.51,110.58,1.02,92.15,97,2,Winter
Mumbai,15-02-2019,27.8,19.6,29.2,21.4,0,0,0,19.4,40.7,326,59.4,116.64,89.64,123.12,1.13,102.6,108,2,Winter
Mumbai,16-02-2019,27.6,16.7,29.1,17.3,0,0,0,19.9,38.5,339,68.2,133.92,102.92,141.36,1.3,117.8,124,2,Winter
Mumbai,17-02-2019,27.3,17.2,28.8,16.9,0,0,0,18.7,38.5,330,95.15,186.84,143.59,197.22,1.82,164.35,173,2,Winter
Mumbai,18-02-2019,28.8,18,30.5,18.4,0,0,0,19.2,38.9,331,73.15,143.64,110.39,151.62,1.4,126.35,133,2,Winter
Mumbai,19-02-2019,28.8,17.3,30.9,18,0,0,0,19.6,40.3,336,91.3,179.28,137.78,189.24,1.74,157.7,166,2,Winter
Mumbai,20-02-2019,30.1,18.3,33.2,19.5,0,0,0,14.8,32.4,302,85.8,168.48,129.48,177.84,1.64,148.2,156,2,Winter
Mumbai,21-02-2019,29.4,19.9,33.4,22.7,0,0,3,23.7,45.4,322,49.5,97.2,74.7,102.6,0.95,85.5,90,2,Winter
Mumbai,22-02-2019,29.6,21.2,32.8,23.6,0,0,0,20.5,40,334,45.65,89.64,68.89,94.62,0.87,78.85,83,2,Winter
Mumbai,23-02-2019,32.6,21.2,36.6,22.5,0,0,2,18.4,35.6,335,95.15,186.84,143.59,197.22,1.82,164.35,173,2,Winter
Mumbai,24-02-2019,30,21.2,31.8,22.4,0,0,3,26.6,49.3,333,68.2,133.92,102.92,141.36,1.3,117.8,124,2,Winter
Mumbai,25-02-2019,29.6,19.3,30.4,20.8,0,0,3,21.9,43.2,328,56.65,111.24,85.49,117.42,1.08,97.85,103,2,Winter
Mumbai,26-02-2019,30.8,20.2,29.9,22.8,0,0,3,19.7,37.4,327,63.25,124.2,95.45,131.1,1.21,109.25,115,2,Winter
Mumbai,27-02-2019,27.4,18.5,29.2,19.8,0,0,3,17.4,36.7,328,57.2,112.32,86.32,118.56,1.09,98.8,104,2,Winter
Mumbai,02-03-2019,28.6,19.7,31.7,21.5,0,0,3,16.5,34.2,246,113.85,223.56,171.81,235.98,2.17,196.65,207,3,Summer
Mumbai,03-03-2019,27.5,20.7,30.3,24.2,0,0,3,16.1,35.6,305,46.2,90.72,69.72,95.76,0.88,79.8,84,3,Summer
Mumbai,04-03-2019,28,20.4,30.8,23.9,0,0,3,18.2,38.9,323,45.65,89.64,68.89,94.62,0.87,78.85,83,3,Summer
Mumbai,05-03-2019,27.3,21.1,30,24.2,0,0,1,16.3,34.2,277,62.15,122.04,93.79,128.82,1.19,107.35,113,3,Summer
Mumbai,06-03-2019,27.3,19.9,30,22.4,0,0,0,20.5,41,315,55.55,109.08,83.83,115.14,1.06,95.95,101,3,Summer
Mumbai,07-03-2019,28.7,19.6,31.3,21.9,0,0,0,22.1,43.2,332,52.8,103.68,79.68,109.44,1.01,91.2,96,3,Summer
Mumbai,08-03-2019,29.5,19.6,31,21.4,0,0,1,22.7,45.7,333,56.1,110.16,84.66,116.28,1.07,96.9,102,3,Summer
Mumbai,09-03-2019,30.5,20.9,33.2,22.8,0,0,1,21.5,41,331,103.95,204.12,156.87,215.46,1.98,179.55,189,3,Summer
Mumbai,10-03-2019,30.5,20.5,32.2,22.3,0,0,0,18.9,35.6,318,79.2,155.52,119.52,164.16,1.51,136.8,144,3,Summer
Mumbai,11-03-2019,28.3,21.3,30.8,24.2,0,0,1,22,43.9,327,66,129.6,99.6,136.8,1.26,114,120,3,Summer
Mumbai,12-03-2019,28.5,21.2,32.2,24.4,0,0,3,17.9,36.7,320,50.6,99.36,76.36,104.88,0.97,87.4,92,3,Summer
Mumbai,13-03-2019,28.2,21.1,31.7,24,0,0,1,21.2,40,321,83.05,163.08,125.33,172.14,1.59,143.45,151,3,Summer
Mumbai,14-03-2019,28.9,20.4,30,23.1,0,0,0,24.8,48.6,339,52.25,102.6,78.85,108.3,1,90.25,95,3,Summer
Mumbai,15-03-2019,33.4,21.2,32.8,20.5,0,0,0,22.4,44.6,342,89.1,174.96,134.46,184.68,1.7,153.9,162,3,Summer
Mumbai,16-03-2019,30.9,20.6,32,20.1,0,0,0,18.6,37.4,323,95.7,187.92,144.42,198.36,1.83,165.3,174,3,Summer
Mumbai,17-03-2019,30,19.6,33.7,21.7,0,0,0,16.2,34.6,317,69.3,136.08,104.58,143.64,1.32,119.7,126,3,Summer
Mumbai,18-03-2019,31.5,19,33.4,20.1,0,0,2,19.7,39.6,327,68.75,135,103.75,142.5,1.31,118.75,125,3,Summer
Mumbai,19-03-2019,31.8,19.2,33.9,19.6,0,0,3,20.1,40.7,321,75.35,147.96,113.71,156.18,1.44,130.15,137,3,Summer
Mumbai,20-03-2019,29.4,20.8,32.6,23.1,0,0,0,22.6,45,308,48.95,96.12,73.87,101.46,0.93,84.55,89,3,Summer
Mumbai,21-03-2019,29.2,20.4,32.9,23.5,0,0,2,18.4,37.1,321,45.1,88.56,68.06,93.48,0.86,77.9,82,3,Summer
Mumbai,22-03-2019,29.3,20.4,33.9,23.1,0,0,3,21.9,43.6,336,40.7,79.92,61.42,84.36,0.78,70.3,74,3,Summer
Mumbai,23-03-2019,31.9,21.8,35.4,24.5,0,0,2,21.7,43.6,333,47.85,93.96,72.21,99.18,0.91,82.65,87,3,Summer
Mumbai,24-03-2019,35.3,23.5,37.2,24.9,0,0,0,22.2,43.9,337,92.4,181.44,139.44,191.52,1.76,159.6,168,3,Summer
Mumbai,25-03-2019,35.2,22.7,37.2,23,0,0,3,24.4,45.4,335,90.75,178.2,136.95,188.1,1.73,156.75,165,3,Summer
Mumbai,26-03-2019,36.3,22.8,37.8,22.9,0,0,2,21.3,41.4,337,75.9,149.04,114.54,157.32,1.45,131.1,138,3,Summer
Mumbai,27-03-2019,32.3,22.1,37.5,25.6,0,0,2,18.2,38.5,258,67.1,131.76,101.26,139.08,1.28,115.9,122,3,Summer
Mumbai,28-03-2019,31.6,20.8,36.3,23.9,0,0,3,20.7,40.7,297,57.75,113.4,87.15,119.7,1.1,99.75,105,3,Summer
Mumbai,29-03-2019,32.3,22.9,36.7,26.5,0,0,0,21.9,42.5,316,50.05,98.28,75.53,103.74,0.96,86.45,91,3,Summer
Mumbai,30-03-2019,30.9,23.9,35.7,27.3,0,0,0,19.1,38.5,270,54.45,106.92,82.17,112.86,1.04,94.05,99,3,Summer
Mumbai,31-03-2019,31.2,24.9,36.2,29.1,0,0,0,16.8,36,252,44,86.4,66.4,91.2,0.84,76,80,3,Summer
Mumbai,01-04-2019,30.6,23,34.6,26.8,0,0,3,16.5,35.6,271,49.5,97.2,74.7,102.6,0.95,85.5,90,4,Summer
Mumbai,03-04-2019,31.9,23.5,36.7,28,0,0,2,21.3,42.5,302,54.45,106.92,82.17,112.86,1.04,94.05,99,4,Summer
Mumbai,04-04-2019,31.4,23,37.5,27.5,0,0,2,23.4,44.3,255,48.4,95.04,73.04,100.32,0.92,83.6,88,4,Summer
Mumbai,05-04-2019,30.9,24.4,36.9,29.2,0,0,3,16,35.6,237,50.05,98.28,75.53,103.74,0.96,86.45,91,4,Summer
Mumbai,06-04-2019,31.4,23.9,37.2,28.5,0,0,1,19.1,38.5,289,50.05,98.28,75.53,103.74,0.96,86.45,91,4,Summer
Mumbai,07-04-2019,31.7,23.5,36.9,28.2,0,0,0,18,38.2,287,51.15,100.44,77.19,106.02,0.98,88.35,93,4,Summer
Mumbai,08-04-2019,31.5,23.8,36.5,29,0,0,1,18.3,37.1,306,51.15,100.44,77.19,106.02,0.98,88.35,93,4,Summer
Mumbai,09-04-2019,31.1,23,37,27.7,0,0,3,16.2,35.3,262,49.5,97.2,74.7,102.6,0.95,85.5,90,4,Summer
Mumbai,10-04-2019,31.4,23.7,37.3,28.6,0,0,2,19.5,40,311,51.15,100.44,77.19,106.02,0.98,88.35,93,4,Summer
Mumbai,11-04-2019,31.5,24.3,36.8,29.4,0,0,2,17.6,37.4,310,48.95,96.12,73.87,101.46,0.93,84.55,89,4,Summer
Mumbai,12-04-2019,32.3,24.1,38,28.5,0,0,1,21.3,40,297,51.15,100.44,77.19,106.02,0.98,88.35,93,4,Summer
Mumbai,13-04-2019,34,23.5,37.7,27.3,0,0,0,26.5,49.7,325,55,108,83,114,1.05,95,100,4,Summer
Mumbai,14-04-2019,34.5,23.6,39.1,28.2,0,0,3,20.5,40.3,307,52.25,102.6,78.85,108.3,1,90.25,95,4,Summer
Mumbai,15-04-2019,35.5,25.3,40.2,30.9,0,0,3,17.4,37.8,277,50.6,99.36,76.36,104.88,0.97,87.4,92,4,Summer
Mumbai,16-04-2019,31.6,26.4,37.7,31.5,0,0,2,15.5,30.6,233,52.25,102.6,78.85,108.3,1,90.25,95,4,Summer
Mumbai,17-04-2019,30.8,25.5,33.7,27.1,0.2,0.2,51,21.4,39.6,319,46.75,91.8,70.55,96.9,0.89,80.75,85,4,Summer
Mumbai,18-04-2019,31.2,23.2,35,25.7,0,0,0,27.2,52.6,332,51.7,101.52,78.02,107.16,0.99,89.3,94,4,Summer
Mumbai,19-04-2019,33.8,23,37.4,27.1,0,0,0,24.8,48.6,326,51.7,101.52,78.02,107.16,0.99,89.3,94,4,Summer
Mumbai,20-04-2019,32.3,22.5,36.9,26.6,0,0,0,17.6,37.8,256,53.35,104.76,80.51,110.58,1.02,92.15,97,4,Summer
Mumbai,21-04-2019,31.9,23.1,36.5,27.6,0,0,3,16.7,36.7,262,52.25,102.6,78.85,108.3,1,90.25,95,4,Summer
Mumbai,22-04-2019,32.1,23.2,37.6,27.9,0,0,3,19,40.3,313,53.35,104.76,80.51,110.58,1.02,92.15,97,4,Summer
Mumbai,23-04-2019,32.7,23.8,38.6,28.8,0,0,1,22.9,44.3,311,53.9,105.84,81.34,111.72,1.03,93.1,98,4,Summer
Mumbai,24-04-2019,32.3,24,37.1,29.1,0,0,1,28.3,54,319,49.5,97.2,74.7,102.6,0.95,85.5,90,4,Summer
Mumbai,25-04-2019,32.7,25.3,37.2,30.7,0,0,2,26.5,49.3,321,48.4,95.04,73.04,100.32,0.92,83.6,88,4,Summer
Mumbai,26-04-2019,33.9,24.9,39.1,30.3,0,0,3,27.5,51.8,322,50.6,99.36,76.36,104.88,0.97,87.4,92,4,Summer
Mumbai,27-04-2019,35.4,26,40.5,31.8,0,0,2,25.1,47.5,294,52.8,103.68,79.68,109.44,1.01,91.2,96,4,Summer
Mumbai,28-04-2019,35.3,27.2,40,32.9,0,0,2,22.3,41.8,256,54.45,106.92,82.17,112.86,1.04,94.05,99,4,Summer
Mumbai,29-04-2019,31.9,26.4,37.6,32.4,0,0,3,21.1,43.6,209,51.15,100.44,77.19,106.02,0.98,88.35,93,4,Summer
Mumbai,30-04-2019,31.7,26.8,37.3,32.2,0,0,3,18.3,37.1,236,51.15,100.44,77.19,106.02,0.98,88.35,93,4,Summer
Mumbai,01-05-2019,31.2,24.9,36.6,30,0,0,3,16.1,35.3,256,48.4,95.04,73.04,100.32,0.92,83.6,88,5,Summer
Mumbai,02-05-2019,30.9,24.4,35.7,29,0,0,3,18.8,38.5,255,59.95,117.72,90.47,124.26,1.14,103.55,109,5,Summer
Mumbai,03-05-2019,30.9,24.2,35.4,28.5,0,0,3,17.7,37.1,248,49.5,97.2,74.7,102.6,0.95,85.5,90,5,Summer
Mumbai,04-05-2019,31.4,27.2,35.2,30.5,0.8,0.8,51,18.6,40,245,48.95,96.12,73.87,101.46,0.93,84.55,89,5,Summer
Mumbai,05-05-2019,31.5,26.4,36.3,32,0,0,2,18.2,38.9,271,48.4,95.04,73.04,100.32,0.92,83.6,88,5,Summer
Mumbai,06-05-2019,32.1,25.8,37.2,31.2,0,0,1,22.3,42.8,311,51.15,100.44,77.19,106.02,0.98,88.35,93,5,Summer
Mumbai,07-05-2019,31.5,25.9,36.4,32.2,0,0,2,18.7,40.3,268,51.7,101.52,78.02,107.16,0.99,89.3,94,5,Summer
Mumbai,08-05-2019,31.7,26.8,36.2,31.5,0.1,0.1,51,20.7,43.2,268,48.4,95.04,73.04,100.32,0.92,83.6,88,5,Summer
Mumbai,09-05-2019,31.5,26.4,35.4,30.6,0,0,2,18.3,38.5,286,48.95,96.12,73.87,101.46,0.93,84.55,89,5,Summer
Mumbai,10-05-2019,31.8,26.2,36.5,31.7,0,0,3,17.7,38.5,291,47.85,93.96,72.21,99.18,0.91,82.65,87,5,Summer
Mumbai,11-05-2019,31.9,25.2,36.5,30.7,0,0,1,21.1,43.2,308,50.6,99.36,76.36,104.88,0.97,87.4,92,5,Summer
Mumbai,12-05-2019,31.6,25.8,36.6,31.3,0,0,2,19.9,41.8,298,51.15,100.44,77.19,106.02,0.98,88.35,93,5,Summer
Mumbai,13-05-2019,31.9,27,37.2,32.4,0,0,2,20.2,41,290,49.5,97.2,74.7,102.6,0.95,85.5,90,5,Summer
Mumbai,14-05-2019,32,25.6,36.7,31.8,0,0,1,20.3,41.4,286,50.05,98.28,75.53,103.74,0.96,86.45,91,5,Summer
Mumbai,15-05-2019,32.8,24.8,37.5,30.7,0,0,1,21.8,43.6,299,45.1,88.56,68.06,93.48,0.86,77.9,82,5,Summer
Mumbai,16-05-2019,32.3,25.1,36.9,31.1,0,0,1,21.4,44.6,307,42.35,83.16,63.91,87.78,0.81,73.15,77,5,Summer
Mumbai,17-05-2019,32.5,25.4,37.3,31.1,0,0,1,24.2,45.7,323,42.9,84.24,64.74,88.92,0.82,74.1,78,5,Summer
Mumbai,18-05-2019,33.1,25.2,38.1,31.4,0,0,1,24.5,49.3,324,44,86.4,66.4,91.2,0.84,76,80,5,Summer
Mumbai,19-05-2019,33.5,26.4,38.9,32.2,0,0,0,25,49.7,324,43.45,85.32,65.57,90.06,0.83,75.05,79,5,Summer
Mumbai,20-05-2019,33.4,25.9,39.6,31.5,0,0,3,26.4,52.2,323,45.65,89.64,68.89,94.62,0.87,78.85,83,5,Summer
Mumbai,21-05-2019,33.7,25.9,40,32.5,0,0,2,22.2,44.6,300,49.5,97.2,74.7,102.6,0.95,85.5,90,5,Summer
Mumbai,22-05-2019,32.6,26.3,38.5,32.9,0,0,2,22,45.4,294,47.85,93.96,72.21,99.18,0.91,82.65,87,5,Summer
Mumbai,23-05-2019,32.6,26.9,39,33.7,0,0,2,22,45,293,49.5,97.2,74.7,102.6,0.95,85.5,90,5,Summer
Mumbai,24-05-2019,33.1,27.2,39.3,33.3,0,0,2,22.3,44.6,287,48.95,96.12,73.87,101.46,0.93,84.55,89,5,Summer
Mumbai,25-05-2019,32.6,27.4,37.9,33.2,0,0,2,18.4,39.6,291,39.05,76.68,58.93,80.94,0.75,67.45,71,5,Summer
Mumbai,26-05-2019,32.5,26.1,37.8,32,0,0,2,18.2,38.5,274,37.4,73.44,56.44,77.52,0.71,64.6,68,5,Summer
Mumbai,27-05-2019,33.1,27.7,38.2,33.4,0,0,2,22.1,45.4,291,47.3,92.88,71.38,98.04,0.9,81.7,86,5,Summer
Mumbai,28-05-2019,32.8,27.3,37.5,33.6,0,0,1,19.7,42.1,298,48.4,95.04,73.04,100.32,0.92,83.6,88,5,Summer
Mumbai,29-05-2019,32.5,26.8,37.7,33.4,0,0,2,20.5,42.5,290,49.5,97.2,74.7,102.6,0.95,85.5,90,5,Summer
Mumbai,30-05-2019,32.7,27.1,38,33.6,0,0,2,18.8,40.7,284,37.95,74.52,57.27,78.66,0.72,65.55,69,5,Summer
Mumbai,31-05-2019,32.5,27.3,38.3,33.3,0,0,3,19.5,40,257,39.05,76.68,58.93,80.94,0.75,67.45,71,5,Summer
Mumbai,01-06-2019,32.9,28.4,37.9,33.4,0.1,0.1,51,17.7,38.2,245,43.45,85.32,65.57,90.06,0.83,75.05,79,6,Monsoon
Mumbai,02-06-2019,32.9,28.4,38.3,34.3,0,0,3,18,40,264,43.45,85.32,65.57,90.06,0.83,75.05,79,6,Monsoon
Mumbai,03-06-2019,32.8,28.8,37.6,33.7,0,0,3,20.2,41.4,243,42.9,84.24,64.74,88.92,0.82,74.1,78,6,Monsoon
Mumbai,04-06-2019,32.6,28.3,37.3,33.6,0.7,0.7,51,18.4,40,270,31.9,62.64,48.14,66.12,0.61,55.1,58,6,Monsoon
Mumbai,05-06-2019,32.8,28.2,37.4,33.5,0.3,0.3,51,21.9,44.6,292,32.45,63.72,48.97,67.26,0.62,56.05,59,6,Monsoon
Mumbai,06-06-2019,33.2,28.6,38.8,34,0,0,3,18.1,37.8,290,33,64.8,49.8,68.4,0.63,57,60,6,Monsoon
Mumbai,07-06-2019,33,28.1,37.9,34.4,0.3,0.3,51,18.8,36.7,279,38.5,75.6,58.1,79.8,0.74,66.5,70,6,Monsoon
Mumbai,08-06-2019,33.8,29.1,40.5,35,0.1,0.1,51,20.2,38.2,273,39.6,77.76,59.76,82.08,0.76,68.4,72,6,Monsoon
Mumbai,09-06-2019,33.3,28.6,40.2,35.4,0.3,0.3,51,17,38.9,255,47.85,93.96,72.21,99.18,0.91,82.65,87,6,Monsoon
Mumbai,10-06-2019,32.1,28.9,38.1,34.1,1.1,1.1,53,16.2,30.6,229,44.55,87.48,67.23,92.34,0.85,76.95,81,6,Monsoon
Mumbai,11-06-2019,33.9,28.1,40.1,33.7,1.6,1.6,55,19.1,40.3,209,34.1,66.96,51.46,70.68,0.65,58.9,62,6,Monsoon
Mumbai,12-06-2019,30.3,26.7,34.8,28.7,20.3,20.3,63,38.9,75.6,157,33.55,65.88,50.63,69.54,0.64,57.95,61,6,Monsoon
Mumbai,13-06-2019,29.2,26.4,31.5,28.7,12.9,12.9,61,35.2,67,181,28.6,56.16,43.16,59.28,0.55,49.4,52,6,Monsoon
Mumbai,14-06-2019,29.3,26.1,33,28.5,11.1,11.1,61,30.8,60.5,184,38.5,75.6,58.1,79.8,0.74,66.5,70,6,Monsoon
Mumbai,15-06-2019,28.9,26.1,32.1,28.9,11.7,11.7,63,30.6,59.8,182,28.05,55.08,42.33,58.14,0.54,48.45,51,6,Monsoon
Mumbai,16-06-2019,29.4,26.3,33.7,29.8,5.6,5.6,53,29.8,59.4,193,30.8,60.48,46.48,63.84,0.59,53.2,56,6,Monsoon
Mumbai,17-06-2019,29.1,26.3,33.8,29.5,4.7,4.7,51,26,52.2,195,32.45,63.72,48.97,67.26,0.62,56.05,59,6,Monsoon
Mumbai,18-06-2019,29.1,25.8,33.2,29.6,9.1,9.1,61,28.8,54.4,198,35.75,70.2,53.95,74.1,0.68,61.75,65,6,Monsoon
Mumbai,19-06-2019,29.6,26.2,35.8,29.9,7.8,7.8,61,23.8,45,215,28.05,55.08,42.33,58.14,0.54,48.45,51,6,Monsoon
Mumbai,20-06-2019,30.4,26.4,37.3,31.4,1.9,1.9,53,14.6,30.6,234,46.2,90.72,69.72,95.76,0.88,79.8,84,6,Monsoon
Mumbai,21-06-2019,29.6,27.1,36.3,32.8,1.3,1.3,51,15.3,30.6,245,43.45,85.32,65.57,90.06,0.83,75.05,79,6,Monsoon
Mumbai,22-06-2019,30.2,26.9,35.9,32.9,1.4,1.4,51,16.9,34.9,271,48.4,95.04,73.04,100.32,0.92,83.6,88,6,Monsoon
Mumbai,23-06-2019,29.7,27.2,34.9,33.1,2.5,2.5,51,13.2,24.8,282,48.4,95.04,73.04,100.32,0.92,83.6,88,6,Monsoon
Mumbai,24-06-2019,28.8,26.9,34.4,32.7,5.8,5.8,61,12.5,27.7,217,49.5,97.2,74.7,102.6,0.95,85.5,90,6,Monsoon
Mumbai,25-06-2019,29.8,26.3,36.5,31.8,9,9,63,13.6,30.6,209,33,64.8,49.8,68.4,0.63,57,60,6,Monsoon
Mumbai,26-06-2019,29.8,26.4,36.5,31.6,15.3,15.3,63,20.5,40.7,203,32.45,63.72,48.97,67.26,0.62,56.05,59,6,Monsoon
Mumbai,27-06-2019,28.9,26.1,35,31.2,24.1,24.1,63,19.1,36.4,231,24.2,47.52,36.52,50.16,0.46,41.8,44,6,Monsoon
Mumbai,28-06-2019,28.8,26.2,33.2,29.9,73.1,73.1,65,24.2,47.9,261,23.1,45.36,34.86,47.88,0.44,39.9,42,6,Monsoon
Mumbai,29-06-2019,27.7,25.9,32.5,28.8,73.6,73.6,65,24.9,44.6,267,24.2,47.52,36.52,50.16,0.46,41.8,44,6,Monsoon
Mumbai,30-06-2019,27,25.9,32.4,30,33.4,33.4,63,16.8,40.3,255,26.4,51.84,39.84,54.72,0.5,45.6,48,6,Monsoon
Mumbai,01-07-2019,26.9,25.5,32.4,30,36.6,36.6,63,15.5,33.8,260,23.1,45.36,34.86,47.88,0.44,39.9,42,7,Monsoon
Mumbai,02-07-2019,28.3,25.8,33.8,29.5,26.3,26.3,63,18.8,39.2,236,25.3,49.68,38.18,52.44,0.48,43.7,46,7,Monsoon
Mumbai,03-07-2019,27.5,25.7,32.9,30,15.2,15.2,61,17.8,37.1,219,22.55,44.28,34.03,46.74,0.43,38.95,41,7,Monsoon
Mumbai,04-07-2019,27.8,26.2,32.9,30.5,21.5,21.5,63,21.5,41,228,25.3,49.68,38.18,52.44,0.48,43.7,46,7,Monsoon
Mumbai,05-07-2019,27.9,25.9,31.6,29.8,15.9,15.9,63,24.6,54.4,233,30.25,59.4,45.65,62.7,0.58,52.25,55,7,Monsoon
Mumbai,06-07-2019,27.3,25.6,30.8,28.4,20.2,20.2,61,25.4,53.3,232,28.6,56.16,43.16,59.28,0.55,49.4,52,7,Monsoon
Mumbai,07-07-2019,27.8,25.8,31.9,28.4,19.6,19.6,61,26.1,51.1,234,34.65,68.04,52.29,71.82,0.66,59.85,63,7,Monsoon
Mumbai,08-07-2019,28.1,25.8,32,29.3,15.3,15.3,61,24.2,47.5,225,28.05,55.08,42.33,58.14,0.54,48.45,51,7,Monsoon
Mumbai,09-07-2019,27.8,25.9,31.9,28.7,14,14,55,27.7,50.8,223,29.15,57.24,43.99,60.42,0.56,50.35,53,7,Monsoon
Mumbai,10-07-2019,27.6,25.7,31.7,28.9,33,33,63,27.6,52.2,234,23.1,45.36,34.86,47.88,0.44,39.9,42,7,Monsoon
Mumbai,11-07-2019,27.4,25.6,31.5,29.1,17.4,17.4,61,23.5,51.1,228,28.6,56.16,43.16,59.28,0.55,49.4,52,7,Monsoon
Mumbai,12-07-2019,27.6,25.7,31.9,28.7,6.2,6.2,53,26.4,46.1,208,29.15,57.24,43.99,60.42,0.56,50.35,53,7,Monsoon
Mumbai,13-07-2019,28,25.4,33.5,29.1,5,5,51,19.9,43.9,211,30.25,59.4,45.65,62.7,0.58,52.25,55,7,Monsoon
Mumbai,14-07-2019,28.4,25.9,34.3,30.3,5.6,5.6,53,19.5,43.2,238,27.5,54,41.5,57,0.53,47.5,50,7,Monsoon
Mumbai,15-07-2019,29.4,25.9,34,30.1,5.1,5.1,53,22.2,46.8,239,31.9,62.64,48.14,66.12,0.61,55.1,58,7,Monsoon
Mumbai,16-07-2019,28.2,25.7,33.8,30,6.4,6.4,53,17.1,40.3,225,31.9,62.64,48.14,66.12,0.61,55.1,58,7,Monsoon
